# METADATA:
# 000XZ: Saint-Martin-du-Bec
# Source: www.infoclimat.fr
# Licence Ouverte/Open License: http://wiki.data.gouv.fr/images/9/9d/Licence_Ouverte.pdf
station_id;dh_utc;temperature;pression;pression_variation_3h;humidite;point_de_rosee;visibilite;vent_moyen;vent_rafales;vent_rafales_10min;vent_direction;temperature_min;temperature_max;pluie_1h;pluie_3h;pluie_6h;pluie_12h;pluie_24h;pluie_cumul_0h;pluie_intensite;pluie_intensite_max_1h;uv;uv_index;ensoleillement;temperature_sol;temps_omm;complements;source
string;YYYY-MM-DD hh:mm:ss;°C;hPa;hPa;%;°C;m;km/h;km/h;km/h;deg;°C;°C;mm;mm;mm;mm;mm;mm;mm/h;mm/h;W/m²;UV Index;hours;°C;https://www.infoclimat.fr/stations-meteo/ww.php;various;StatIC={oy1110,liveobjects,wlkIPxml,wlkLive,csv,weatherlink,vws,vws2,mnw,weewxPosteriori,wlk2webdlRR,wlkLivePostprocessed,wlk2webdl}|Synop={metno1,ogimet,bufr,inra,arpa-liguria,jma1,swiss-opendata,mcx,meteocentre,andorre,arpa-piemonte}
000XZ;2025-10-06 10:00:00;14.7;1027.1;1;84;12;;10.6;;29;241;12.8;14.9;0;0;0;0;;0;0;0;83;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-06 10:10:00;14.6;1027.3;1.2;85;12.1;;6;;20.3;275;12.8;14.9;;;;;;0;0;0;76;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-06 10:20:00;14.5;1027.2;1.1;85;12;;7.8;;17.4;272;12.8;14.9;;;;;;0;0;0;91;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-06 10:30:00;14.7;1027;0.9;84;12;;6.7;;17.4;238;12.8;14.9;;;;;;0;0;0;125;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-06 10:40:00;14.8;1027.2;1.1;84;12.2;;8.9;;26.1;251;12.8;14.9;;;;;;0;0;0;118;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-06 10:50:00;14.8;1027.2;1.1;83;11.9;;9.2;;20.3;262;12.8;14.9;;;;;;0;0;0;97;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-06 11:00:00;14.8;1027.2;0.8;84;12.2;;10.6;;31.9;252;12.8;14.9;0;0;0;0;;0;0;0;121;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-06 11:10:00;14.7;1027.2;0.8;84;12;;12.7;;31.9;248;12.8;14.9;;;;;;0;0;0;171;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-06 11:20:00;14.6;1027.2;0.8;85;12.1;;8.9;;20.3;259;12.8;14.9;;;;;;0;0;0;104;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-06 11:30:00;14.4;1027.2;0.8;86;12.1;;10.6;;23.2;228;12.8;14.9;;;;;;0;0;0;123;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-06 11:40:00;14.6;1027.1;0.7;87;12.4;;8.1;;23.2;231;12.8;14.9;;;;;;0;0;0;176;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-06 11:50:00;14.8;1027.1;0.7;87;12.6;;11.3;;20.3;232;12.8;14.9;;;;;;0;0;0;230;1.8;;;;1.8@@@@648;weatherlink
000XZ;2025-10-06 12:00:00;15;1027.1;0.1;85;12.5;;11;;29;227;12.8;15;0;0;0;0;;0;0;0;268;2.2;;;;2.2@@@@648;weatherlink
000XZ;2025-10-06 12:10:00;15.1;1027.2;0.2;84;12.4;;10.6;;31.9;240;12.8;15.1;;;;;;0;0;0;165;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-06 12:20:00;15.2;1027.1;0.1;84;12.5;;7.8;;23.2;238;12.8;15.2;;;;;;0;0;0;183;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-06 12:30:00;15.2;1027;;82;12.1;;12.4;;29;226;12.8;15.2;;;;;;0;0;0;196;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-06 12:40:00;15.4;1027;;83;12.5;;8.1;;17.4;274;12.8;15.4;;;;;;0;0;0;227;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-06 12:50:00;15.5;1027.2;0.2;83;12.6;;7.1;;23.2;238;12.8;15.5;;;;;;0;0;0;185;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-06 13:00:00;15.4;1027;-0.1;83;12.5;;11;;29;231;12.8;15.5;0;0;0;0;;0;0;0;197;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-06 13:10:00;15.3;1027.2;0.1;82;12.3;;11;;26.1;251;12.8;15.5;;;;;;0;0;0;172;1.2;;;;1.2@@@@648;weatherlink
000XZ;2025-10-06 13:20:00;15.3;1027.1;;82;12.3;;10.3;;20.3;233;12.8;15.5;;;;;;0;0;0;197;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-06 13:30:00;15.3;1027.1;;82;12.2;;11.3;;23.2;249;12.8;15.5;;;;;;0;0;0;174;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-06 13:40:00;15.3;1027.1;;83;12.4;;11;;20.3;223;12.8;15.5;;;;;;0;0;0;192;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-06 13:50:00;15.2;1027.2;0.1;83;12.4;;8.9;;20.3;219;12.8;15.5;;;;;;0;0;0;197;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-06 14:00:00;15.3;1027.1;-0.1;83;12.5;;10.6;;26.1;227;12.8;15.5;0;0;0;0;;0;0;0;171;1.2;;;;1.2@@@@648;weatherlink
000XZ;2025-10-06 14:10:00;15.2;1027.2;;82;12.2;;12;;31.9;241;12.8;15.5;;;;;;0;0;0;135;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-06 14:20:00;15.2;1027.2;;82;12.2;;7.8;;20.3;236;12.8;15.5;;;;;;0;0;0;148;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-06 14:30:00;15.2;1027.2;;82;12.2;;9.2;;26.1;238;12.8;15.5;;;;;;0;0;0;118;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-06 14:40:00;15.1;1027;-0.2;82;12.1;;7.8;;17.4;240;12.8;15.5;;;;;;0;0;0;93;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-06 14:50:00;15.1;1027;-0.2;82;12;;6;;20.3;250;12.8;15.5;;;;;;0;0;0;72;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 15:00:00;14.9;1026.8;-0.3;83;12.1;;8.5;;20.3;238;12.8;15.5;0;0;0;0;;0;0;0;93;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-06 15:10:00;14.9;1026.9;-0.2;83;12.1;;7.8;;20.3;228;12.8;15.5;;;;;;0;0;0;79;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 15:20:00;14.9;1026.8;-0.3;82;11.9;;6.7;;20.3;245;12.8;15.5;;;;;;0;0;0;88;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-06 15:30:00;15.1;1026.8;-0.3;81;11.8;;6.4;;20.3;237;12.8;15.5;;;;;;0;0;0;69;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 15:40:00;15.1;1026.9;-0.2;81;11.8;;4.6;;11.6;258;12.8;15.5;;;;;;0;0;0;62;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 15:50:00;15.1;1026.9;-0.2;82;12;;6;;11.6;251;12.8;15.5;;;;;;0;0;0;56;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 16:00:00;14.9;1026.9;-0.1;83;12.1;;7.1;;14.5;227;12.8;15.5;0;0;0;0;;0;0;0;54;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 16:10:00;14.9;1026.6;-0.4;83;12;;6.4;;14.5;225;12.8;15.5;;;;;;0;0;0;42;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 16:20:00;14.8;1026.8;-0.2;84;12.2;;3.9;;11.6;217;12.8;15.5;;;;;;0;0;0;33;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 16:30:00;14.7;1026.7;-0.3;85;12.2;;5;;17.4;212;12.8;15.5;;;;;;0;0;0;25;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 16:40:00;14.7;1026.8;-0.2;85;12.2;;4.2;;17.4;214;12.8;15.5;;;;;;0;0;0;19;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 16:50:00;14.7;1026.7;-0.3;85;12.2;;4.6;;14.5;227;12.8;15.5;;;;;;0;0;0;14;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 17:00:00;14.6;1026.8;-0.3;85;12.1;;4.6;;11.6;227;12.8;15.5;0;0;0;0;;0;0;0;7;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 17:10:00;14.6;1026.8;-0.3;85;12.1;;3.2;;8.7;249;12.8;15.5;;;;;;0;0;0;5;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 17:20:00;14.6;1026.7;-0.4;85;12.1;;1.8;;5.8;247;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 17:30:00;14.6;1026.8;-0.3;86;12.2;;1.8;;11.6;236;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 17:40:00;14.6;1026.8;-0.3;86;12.2;;2.8;;8.7;234;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 17:50:00;14.5;1026.8;-0.3;86;12.2;;0.4;;5.8;270;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 18:00:00;14.5;1026.8;;86;12.2;;1.8;;8.7;221;12.8;15.5;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 18:10:00;14.4;1026.8;;86;12.1;;1.4;;5.8;208;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 18:20:00;14.4;1026.7;-0.1;87;12.3;;1.4;;8.7;225;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 18:30:00;14.4;1026.7;-0.1;87;12.3;;1.8;;8.7;219;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 18:40:00;14.4;1026.8;;87;12.3;;2.8;;11.6;219;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 18:50:00;14.5;1026.8;;87;12.4;;2.1;;8.7;244;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 19:00:00;14.6;1026.8;-0.1;87;12.4;;1.8;;14.5;259;12.8;15.5;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 19:10:00;14.6;1026.8;-0.1;87;12.5;;0.7;;5.8;236;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 19:20:00;14.6;1026.9;;87;12.4;;2.1;;11.6;257;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 19:30:00;14.6;1026.9;;87;12.4;;1.8;;8.7;248;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 19:40:00;14.6;1026.8;-0.1;87;12.4;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 19:50:00;14.6;1026.7;-0.2;87;12.4;;1.1;;5.8;255;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 20:00:00;14.6;1026.6;-0.2;88;12.6;;0;;2.9;;12.8;15.5;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 20:10:00;14.5;1026.8;;88;12.5;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 20:20:00;14.4;1026.8;;89;12.6;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 20:30:00;14.3;1026.9;0.1;90;12.7;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 20:40:00;14.2;1027;0.2;89;12.4;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 20:50:00;14.1;1027;0.2;90;12.5;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 21:00:00;14.1;1027.2;0.4;90;12.5;;0;;0;;12.8;15.5;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 21:10:00;14.1;1027.2;0.4;90;12.5;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 21:20:00;14.1;1027.1;0.3;90;12.4;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 21:30:00;14.1;1026.9;0.1;90;12.4;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 21:40:00;14.1;1026.8;;90;12.4;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 21:50:00;14.1;1026.9;0.1;90;12.4;;0;;5.8;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 22:00:00;14.1;1026.9;0.1;90;12.4;;0;;2.9;;12.8;15.5;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 22:10:00;14;1026.9;0.1;90;12.4;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 22:20:00;14;1026.8;;90;12.4;;0.4;;5.8;225;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 22:30:00;13.9;1026.7;-0.1;91;12.4;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 22:40:00;13.9;1026.6;-0.2;91;12.4;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 22:50:00;13.9;1026.6;-0.2;91;12.4;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 23:00:00;13.8;1026.6;;91;12.4;;0;;0;;12.8;15.5;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 23:10:00;13.8;1026.5;-0.1;91;12.4;;0;;2.9;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 23:20:00;13.8;1026.5;-0.1;91;12.3;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 23:30:00;13.7;1026.5;-0.1;91;12.3;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 23:40:00;13.7;1026.5;-0.1;91;12.3;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-06 23:50:00;13.7;1026.4;-0.2;92;12.4;;0;;0;;12.8;15.5;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 00:00:00;13.6;1026.3;;92;12.3;;0;;2.9;;;;0;0;0;0;;;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 00:10:00;13.6;1026.3;;92;12.3;;0;;5.8;;13.6;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 00:30:00;13.5;1026.3;;92;12.2;;0.4;;5.8;225;13.5;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 00:40:00;13.4;1026.2;;92;12.2;;0.4;;5.8;225;13.4;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 00:50:00;13.4;1026.2;;92;12.1;;1.1;;5.8;225;13.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 01:00:00;13.3;1026.2;;92;12.1;;0;;2.9;;13.3;13.6;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 01:10:00;13.3;1026;;92;12.1;;0;;0;;13.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 01:20:00;13.3;1026.1;;92;12;;0;;0;;13.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 01:30:00;13.2;1026.2;;92;11.9;;0.4;;5.8;225;13.2;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 01:40:00;13.2;1026.1;;92;11.9;;0;;0;;13.2;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 01:50:00;13.2;1025.9;;92;11.9;;0;;0;;13.2;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 02:00:00;13.1;1026.1;;92;11.8;;0.4;;5.8;225;13.1;13.6;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 02:10:00;13.1;1026.2;;92;11.8;;0;;2.9;;13.1;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 02:20:00;13;1026.1;;92;11.7;;1.1;;5.8;225;13;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 02:30:00;13;1026.2;;92;11.7;;0;;0;;13;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 02:40:00;13;1026.2;;92;11.7;;0;;2.9;;13;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 02:50:00;13;1026.2;;92;11.7;;0;;0;;13;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 03:00:00;12.9;1026.2;-0.1;93;11.8;;0;;0;;12.9;13.6;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 03:10:00;12.9;1026.2;-0.1;93;11.8;;0;;0;;12.9;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 03:20:00;12.9;1026.1;-0.2;93;11.8;;0;;0;;12.9;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 03:30:00;12.9;1026;-0.3;93;11.8;;0;;0;;12.9;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 03:40:00;12.9;1025.9;-0.4;93;11.8;;0;;0;;12.9;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 03:50:00;12.8;1026;-0.3;93;11.7;;0;;0;;12.8;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 04:00:00;12.7;1026.1;-0.1;93;11.6;;0;;2.9;;12.7;13.6;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 04:10:00;12.6;1026;-0.2;93;11.5;;1.8;;5.8;225;12.6;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 04:20:00;12.7;1025.9;-0.3;93;11.6;;0.4;;8.7;225;12.6;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 04:30:00;12.6;1025.9;-0.3;93;11.5;;0;;0;;12.6;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 04:40:00;12.6;1025.8;-0.4;93;11.5;;0.4;;5.8;225;12.6;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 04:50:00;12.4;1025.7;-0.5;93;11.3;;0;;0;;12.5;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 05:00:00;12.4;1025.7;-0.4;93;11.3;;0;;0;;12.4;13.6;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 05:10:00;12.4;1025.8;-0.3;93;11.3;;0;;2.9;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 05:20:00;12.4;1025.8;-0.3;93;11.3;;0;;0;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 05:30:00;12.4;1025.9;-0.2;93;11.3;;0;;0;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 05:40:00;12.4;1025.9;-0.2;93;11.3;;0;;0;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 05:50:00;12.3;1025.8;-0.3;94;11.4;;0;;0;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 06:00:00;12.3;1026.1;-0.1;94;11.4;;0;;0;;12.3;13.6;0;0;0;0;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 06:10:00;12.3;1026.2;;94;11.4;;0;;0;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 06:20:00;12.3;1026.3;0.1;94;11.4;;0;;0;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 06:30:00;12.3;1026.3;0.1;94;11.4;;0;;0;;12.3;13.6;;;;;;0;0;0;0;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 06:40:00;12.4;1026.3;0.1;94;11.4;;0;;0;;12.3;13.6;;;;;;0;0;0;5;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 06:50:00;12.4;1026.3;0.1;94;11.4;;0;;0;;12.3;13.6;;;;;;0;0;0;5;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 07:00:00;12.4;1026.2;0.1;94;11.4;;0;;0;;12.3;13.6;0;0;0;0;;0;0;0;12;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 07:10:00;12.4;1026.3;0.2;94;11.5;;0;;0;;12.3;13.6;;;;;;0;0;0;30;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 07:20:00;12.6;1026.4;0.3;95;11.8;;0;;0;;12.3;13.6;;;;;;0;0;0;37;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 07:30:00;12.6;1026.4;0.3;94;11.7;;0;;0;;12.3;13.6;;;;;;0;0;0;44;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 07:40:00;12.7;1026.4;0.3;94;11.8;;0;;0;;12.3;13.6;;;;;;0;0;0;56;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 07:50:00;12.8;1026.5;0.4;94;11.9;;0;;0;;12.3;13.6;;;;;;0;0;0;76;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 08:00:00;13;1026.5;0.8;94;12.1;;0;;0;;12.3;13.6;0;0;0;0;;0;0;0;81;0;;;;0@@@@648;weatherlink
000XZ;2025-10-07 08:10:00;13.1;1026.6;0.9;93;11.9;;0;;5.8;;12.3;13.6;;;;;;0;0;0;91;0.5;;;;0.5@@@@648;weatherlink
000XZ;2025-10-07 08:40:00;13.6;1026.6;0.9;91;12.2;;0;;2.9;;12.3;13.6;;;;;;0;0;0;113;0.6;;;;0.6@@@@648;weatherlink
000XZ;2025-10-07 08:50:00;13.8;1026.8;1.1;91;12.4;;0;;0;;12.3;13.8;;;;;;0;0;0;118;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-07 09:00:00;13.8;1026.9;0.8;89;12.1;;0.4;;2.9;248;12.3;13.9;0;0;0;0;;0;0;0;117;0.7;;;;0.7@@@@648;weatherlink
000XZ;2025-10-07 09:10:00;14;1026.9;0.8;89;12.2;;0;;2.9;;12.3;13.9;;;;;;0;0;0;118;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-07 09:20:00;14.1;1026.8;0.7;88;12.1;;0;;2.9;;12.3;14.1;;;;;;0;0;0;127;0.8;;;;0.8@@@@648;weatherlink
000XZ;2025-10-07 09:30:00;14;1026.8;0.7;87;11.9;;1.4;;5.8;231;12.3;14.1;;;;;;0;0;0;137;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-07 09:40:00;14.1;1026.8;0.7;87;12;;0;;2.9;;12.3;14.1;;;;;;0;0;0;134;0.9;;;;0.9@@@@648;weatherlink
000XZ;2025-10-07 09:50:00;14.2;1026.8;0.7;87;12.1;;0.4;;5.8;225;12.3;14.2;;;;;;0;0;0;158;1.1;;;;1.1@@@@648;weatherlink
000XZ;2025-10-07 10:00:00;14.4;1026.6;0.4;87;12.3;;0.4;;8.7;225;12.3;14.4;0;0;0;0;;0;0;0;171;1.2;;;;1.2@@@@648;weatherlink
000XZ;2025-10-07 10:10:00;14.6;1026.5;0.3;86;12.2;;1.4;;8.7;231;12.3;14.6;;;;;;0;0;0;162;1.2;;;;1.2@@@@648;weatherlink
000XZ;2025-10-07 10:20:00;14.9;1026.6;0.4;87;12.7;;0;;2.9;;12.3;14.8;;;;;;0;0;0;167;1.3;;;;1.3@@@@648;weatherlink
000XZ;2025-10-07 10:30:00;15;1026.5;0.3;86;12.7;;0;;2.9;;12.3;15.1;;;;;;0;0;0;146;1.1;;;;1.1@@@@648;weatherlink
000XZ;2025-10-07 10:40:00;15.1;1026.5;0.3;86;12.8;;0.7;;8.7;248;12.3;15.1;;;;;;0;0;0;183;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-07 10:50:00;15.2;1026.3;0.1;86;12.8;;0;;2.9;;12.3;15.2;;;;;;0;0;0;200;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-07 11:00:00;15.1;1026.3;-0.2;85;12.6;;0;;5.8;;12.3;15.2;0;0;0;0;;0;0;0;193;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-07 11:20:00;15.3;1026.2;-0.3;84;12.6;;0;;5.8;;12.3;15.3;;;;;;0;0;0;183;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-07 11:30:00;15.3;1026.2;-0.3;84;12.6;;1.8;;8.7;214;12.3;15.3;;;;;;0;0;0;172;1.4;;;;1.4@@@@648;weatherlink
000XZ;2025-10-07 11:40:00;15.6;1026.1;-0.4;84;12.9;;0;;0;;12.3;15.5;;;;;;0;0;0;186;1.5;;;;1.5@@@@648;weatherlink
000XZ;2025-10-07 11:50:00;15.7;1026.1;-0.4;84;13;;0;;2.9;;12.3;15.7;;;;;;0;0;0;211;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-07 12:00:00;15.7;1026;-0.9;83;12.8;;0.7;;5.8;113;12.3;15.8;0;0;0;0;;0;0;0;204;1.7;;;;1.7@@@@648;weatherlink
000XZ;2025-10-07 12:10:00;15.7;1025.8;-1.1;82;12.7;;1.4;;5.8;221;12.3;15.8;;;;;;0;0;0;239;1.9;;;;1.9@@@@648;weatherlink
